OBJECTID,GEOID,CNTY_FIPS,COUSUBFP,WARDID,WARD_FIPS,SUPERID,SUPER_FIPS,ALDERID,ALDER_FIPS,CNTY_NAME,MCD_NAME,MCD_FIPS,CONTACT,DATE_SUB,CTV,NOTES,SCHOOLID,DOA,DOR,DOT,FIPS6,FIPS5,FIPS_Place,Change,Date
505,5503501550,55035,01550, , , , , , ,EAU_CLAIRE,Altoona,5503501550,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,C, , ,18201,18201,18201,035005,1550,5503501550, ,
506,5503503825,55035,03825, , , , , , ,EAU_CLAIRE,Augusta,5503503825,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,C, , ,18202,18202,18202,035010,3825,5503503825, ,
507,5503509500,55035,09500, , , , , , ,EAU_CLAIRE,BRIDGE CREEK,5503509500,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18002,18002,18002,035015,9500,5503509500, ,
508,5503510625,55035,10625, , , , , , ,EAU_CLAIRE,BRUNSWICK,5503510625,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18004,18004,18004,035020,10625,5503510625, ,
509,5503515200,55035,15200, , , , , , ,EAU_CLAIRE,CLEAR CREEK,5503515200,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18006,18006,18006,035025,15200,5503515200, ,
510,5503520800,55035,20800, , , , , , ,EAU_CLAIRE,DRAMMEN,5503520800,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18008,18008,18008,035030,20800,5503520800, ,
511,5503522300,55035,22300, , , , , , ,EAU_CLAIRE,Eau Claire,5503522300,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,C, , ,18221,18221,18221,035035,22300,5503522300, ,
512,5503524825,55035,24825, , , , , , ,EAU_CLAIRE,Fairchild,5503524825,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,V, , ,18126,18126,18126,035045,24825,5503524825, ,
513,5503524850,55035,24850, , , , , , ,EAU_CLAIRE,FAIRCHILD,5503524850,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18010,18010,18010,035040,24850,5503524850, ,
514,5503525125,55035,25125, , , , , , ,EAU_CLAIRE,Fall Creek,5503525125,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,V, , ,18127,18127,18127,035050,25125,5503525125, ,
515,5503544350,55035,44350, , , , , , ,EAU_CLAIRE,LINCOLN,5503544350,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18012,18012,18012,035055,44350,5503544350, ,
516,5503546275,55035,46275, , , , , , ,EAU_CLAIRE,LUDINGTON,5503546275,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18014,18014,18014,035060,46275,5503546275, ,
517,5503560750,55035,60750, , , , , , ,EAU_CLAIRE,OTTER CREEK,5503560750,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18016,18016,18016,035065,60750,5503560750, ,
518,5503563400,55035,63400, , , , , , ,EAU_CLAIRE,PLEASANT VALLEY,5503563400,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18018,18018,18018,035070,63400,5503563400, ,
519,5503572675,55035,72675, , , , , , ,EAU_CLAIRE,SEYMOUR,5503572675,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18020,18020,18020,035075,72675,5503572675, ,
520,5503581550,55035,81550, , , , , , ,EAU_CLAIRE,UNION,5503581550,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18022,18022,18022,035080,81550,5503581550, ,
521,5503583612,55035,83612, , , , , , ,EAU_CLAIRE,WASHINGTON,5503583612,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18024,18024,18024,035085,83612,5503583612, ,
522,5503587400,55035,87400, , , , , , ,EAU_CLAIRE,WILSON,5503587400,peter.strand@co.eau-claire.wi.us,7/22/2016 10:20:59 AM,T, , ,18026,18026,18026,035090,87400,5503587400, ,
523,5503703875,55037,03875, , , , , , ,FLORENCE,AURORA,5503703875,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19002,19002,19002,037005,3875,5503703875, ,
524,5503716550,55037,16550, , , , , , ,FLORENCE,COMMONWEALTH,5503716550,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19004,19004,19004,037010,16550,5503716550, ,
525,5503725575,55037,25575, , , , , , ,FLORENCE,FENCE,5503725575,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19006,19006,19006,037015,25575,5503725575, ,
526,5503725675,55037,25675, , , , , , ,FLORENCE,FERN,5503725675,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19008,19008,19008,037020,25675,5503725675, ,
527,5503726200,55037,26200, , , , , , ,FLORENCE,FLORENCE,5503726200,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19010,19010,19010,037025,26200,5503726200, ,
528,5503735600,55037,35600, , , , , , ,FLORENCE,HOMESTEAD,5503735600,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19012,19012,19012,037030,35600,5503735600, ,
529,5503745625,55037,45625, , , , , , ,FLORENCE,LONG LAKE,5503745625,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19014,19014,19014,037035,45625,5503745625, ,
530,5503779975,55037,79975, , , , , , ,FLORENCE,TIPLER,5503779975,ghoaglund@coleman-engineering.com,7/12/2016 4:05:54 PM,T,Assigned by LTSB, ,19016,19016,19016,037040,79975,5503779975, ,
531,5503901525,55039,01525, , , , , , ,FOND_DU_LAC,ALTO,5503901525,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20002,20002,20002,039005,1525,5503901525, ,
532,5503903150,55039,03150, , , , , , ,FOND_DU_LAC,ASHFORD,5503903150,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20004,20004,20004,039010,3150,5503903150, ,
533,5503903750,55039,03750, , , , , , ,FOND_DU_LAC,AUBURN,5503903750,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20006,20006,20006,039015,3750,5503903750, ,
534,5503909300,55039,09300, , , , , , ,FOND_DU_LAC,Brandon,5503909300,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20106,20106,20106,039020,9300,5503909300, ,
535,5503911600,55039,11600, , , , , , ,FOND_DU_LAC,BYRON,5503911600,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20008,20008,20008,039025,11600,5503911600, ,
536,5503912075,55039,12075, , , , , , ,FOND_DU_LAC,CALUMET,5503912075,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20010,20010,20010,039030,12075,5503912075, ,
537,5503912325,55039,12325, , , , , , ,FOND_DU_LAC,Campbellsport,5503912325,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20111,20111,20111,039035,12325,5503912325, ,
538,5503922475,55039,22475, , , , , , ,FOND_DU_LAC,Eden,5503922475,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20121,20121,20121,039045,22475,5503922475, ,
539,5503922500,55039,22500, , , , , , ,FOND_DU_LAC,EDEN,5503922500,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20012,20012,20012,039040,22500,5503922500, ,
540,5503923150,55039,23150, , , , , , ,FOND_DU_LAC,ELDORADO,5503923150,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20014,20014,20014,039050,23150,5503923150, ,
541,5503924050,55039,24050, , , , , , ,FOND_DU_LAC,EMPIRE,5503924050,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20016,20016,20016,039055,24050,5503924050, ,
542,5503925075,55039,25075, , , , , , ,FOND_DU_LAC,Fairwater,5503925075,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20126,20126,20126,039060,25075,5503925075, ,
543,5503926275,55039,26275, , , , , , ,FOND_DU_LAC,Fond du Lac,5503926275,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,C, , ,20226,20226,20226,039065,26275,5503926275, ,
544,5503926300,55039,26300, , , , , , ,FOND_DU_LAC,FOND DU LAC,5503926300,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20018,20018,20018,039070,26300,5503926300, ,
545,5503926450,55039,26450, , , , , , ,FOND_DU_LAC,FOREST,5503926450,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20020,20020,20020,039075,26450,5503926450, ,
546,5503927975,55039,27975, , , , , , ,FOND_DU_LAC,FRIENDSHIP,5503927975,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20022,20022,20022,039080,27975,5503927975, ,
547,5503939300,55039,39300, , , , , , ,FOND_DU_LAC,Kewaskum,5503939300,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20142,20142,20142, ,39300,5503939300,Added,2003-05-21T00:00:00.000Z
548,5503942125,55039,42125, , , , , , ,FOND_DU_LAC,LAMARTINE,5503942125,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20024,20024,20024,039085,42125,5503942125, ,
549,5503949650,55039,49650, , , , , , ,FOND_DU_LAC,MARSHFIELD,5503949650,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20026,20026,20026,039090,49650,5503949650, ,
550,5503951450,55039,51450, , , , , , ,FOND_DU_LAC,METOMEN,5503951450,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20028,20028,20028,039095,51450,5503951450, ,
551,5503954650,55039,54650, , , , , , ,FOND_DU_LAC,Mount Calvary,5503954650,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20151,20151,20151,039097,54650,5503954650, ,
552,5503958000,55039,58000, , , , , , ,FOND_DU_LAC,North Fond du Lac,5503958000,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20161,20161,20161,039100,58000,5503958000, ,
553,5503958900,55039,58900, , , , , , ,FOND_DU_LAC,Oakfield,5503958900,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20165,20165,20165,039110,58900,5503958900, ,
554,5503958925,55039,58925, , , , , , ,FOND_DU_LAC,OAKFIELD,5503958925,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20030,20030,20030,039105,58925,5503958925, ,
555,5503960425,55039,60425, , , , , , ,FOND_DU_LAC,OSCEOLA,5503960425,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20032,20032,20032,039115,60425,5503960425, ,
556,5503968175,55039,68175, , , , , , ,FOND_DU_LAC,Ripon,5503968175,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,C, , ,20276,20276,20276,039120,68175,5503968175, ,
557,5503968200,55039,68200, , , , , , ,FOND_DU_LAC,RIPON,5503968200,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20034,20034,20034,039125,68200,5503968200, ,
558,5503969525,55039,69525, , , , , , ,FOND_DU_LAC,Rosendale,5503969525,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20176,20176,20176,039135,69525,5503969525, ,
559,5503969550,55039,69550, , , , , , ,FOND_DU_LAC,ROSENDALE,5503969550,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20036,20036,20036,039130,69550,5503969550, ,
560,5503970500,55039,70500, , , , , , ,FOND_DU_LAC,St. Cloud,5503970500,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,V, , ,20181,20181,20181,039140,70500,5503970500, ,
561,5503976250,55039,76250, , , , , , ,FOND_DU_LAC,SPRINGVALE,5503976250,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20038,20038,20038,039145,76250,5503976250, ,
562,5503979125,55039,79125, , , , , , ,FOND_DU_LAC,TAYCHEEDAH,5503979125,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20040,20040,20040,039150,79125,5503979125, ,
563,5503984425,55039,84425, , , , , , ,FOND_DU_LAC,Waupun,5503984425,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,C, , ,20292,20292,20292,039155,84425,5503984425, ,
564,5503984450,55039,84450, , , , , , ,FOND_DU_LAC,WAUPUN,5503984450,terry.dietzel@fdlco.wi.gov,7/25/2016 10:38:01 AM,T, , ,20042,20042,20042,039160,84450,5503984450, ,
565,5504101625,55041,01625, , , , , , ,FOREST,ALVIN,5504101625,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21002,21002,21002,041005,1625,5504101625, ,
566,5504102625,55041,02625, , , , , , ,FOREST,ARGONNE,5504102625,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21004,21004,21004,041010,2625,5504102625, ,
567,5504102950,55041,02950, , , , , , ,FOREST,ARMSTRONG CREEK,5504102950,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21006,21006,21006,041015,2950,5504102950, ,
568,5504107950,55041,07950, , , , , , ,FOREST,BLACKWELL,5504107950,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21008,21008,21008,041020,7950,5504107950, ,
569,5504113125,55041,13125, , , , , , ,FOREST,CASWELL,5504113125,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21010,21010,21010,041025,13125,5504113125, ,
570,5504117425,55041,17425, , , , , , ,FOREST,Crandon,5504117425,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,C, , ,21211,21211,21211,041030,17425,5504117425, ,
571,5504117450,55041,17450, , , , , , ,FOREST,CRANDON,5504117450,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21012,21012,21012,041035,17450,5504117450, ,
572,5504127600,55041,27600, , , , , , ,FOREST,FREEDOM,5504127600,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21014,21014,21014,041040,27600,5504127600, ,
573,5504134650,55041,34650, , , , , , ,FOREST,HILES,5504134650,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21016,21016,21016,041045,34650,5504134650, ,
574,5504142500,55041,42500, , , , , , ,FOREST,LAONA,5504142500,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21018,21018,21018,041050,42500,5504142500, ,
575,5504144375,55041,44375, , , , , , ,FOREST,LINCOLN,5504144375,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21020,21020,21020,041055,44375,5504144375, ,
576,5504155575,55041,55575, , , , , , ,FOREST,NASHVILLE,5504155575,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21022,21022,21022,041060,55575,5504155575, ,
577,5504164050,55041,64050, , , , , , ,FOREST,POPPLE RIVER,5504164050,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21024,21024,21024,041065,64050,5504164050, ,
578,5504169625,55041,69625, , , , , , ,FOREST,ROSS,5504169625,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21026,21026,21026,041070,69625,5504169625, ,
579,5504183025,55041,83025, , , , , , ,FOREST,WABENO,5504183025,afaust@ncwrpc.org,7/5/2016 3:10:51 PM,T, , ,21028,21028,21028,041075,83025,5504183025, ,
580,5504304250,55043,04250, , , , , , ,GRANT,Bagley,5504304250,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22106,22106,22106,043005,4250,5504304250, ,
581,5504306100,55043,06100, , , , , , ,GRANT,BEETOWN,5504306100,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22002,22002,22002,043010,6100,5504306100, ,
582,5504308375,55043,08375, , , , , , ,GRANT,Bloomington,5504308375,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22107,22107,22107,043020,8375,5504308375, ,
583,5504308400,55043,08400, , , , , , ,GRANT,BLOOMINGTON,5504308400,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22004,22004,22004,043015,8400,5504308400, ,
584,5504308525,55043,08525, , , , , , ,GRANT,Blue River,5504308525,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22108,22108,22108,043025,8525,5504308525, ,
585,5504308850,55043,08850, , , , , , ,GRANT,Boscobel,5504308850,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,C, , ,22206,22206,22206,043030,8850,5504308850, ,
586,5504308875,55043,08875, , , , , , ,GRANT,BOSCOBEL,5504308875,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22006,22006,22006,043035,8875,5504308875, ,
587,5504313050,55043,13050, , , , , , ,GRANT,Cassville,5504313050,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22111,22111,22111,043045,13050,5504313050, ,
588,5504313075,55043,13075, , , , , , ,GRANT,CASSVILLE,5504313075,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22008,22008,22008,043040,13075,5504313075, ,
589,5504313100,55043,13100, , , , , , ,GRANT,CASTLE ROCK,5504313100,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22010,22010,22010,043050,13100,5504313100, ,
590,5504315500,55043,15500, , , , , , ,GRANT,CLIFTON,5504315500,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22012,22012,22012,043055,15500,5504315500, ,
591,5504317950,55043,17950, , , , , , ,GRANT,Cuba City,5504317950,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,C, , ,22211,22211,22211,043060,17950,5504317950, ,
592,5504320175,55043,20175, , , , , , ,GRANT,Dickeyville,5504320175,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22116,22116,22116,043065,20175,5504320175, ,
593,5504323400,55043,23400, , , , , , ,GRANT,ELLENBORO,5504323400,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22014,22014,22014,043070,23400,5504323400, ,
594,5504325600,55043,25600, , , , , , ,GRANT,Fennimore,5504325600,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,C, , ,22226,22226,22226,043075,25600,5504325600, ,
595,5504325625,55043,25625, , , , , , ,GRANT,FENNIMORE,5504325625,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22016,22016,22016,043080,25625,5504325625, ,
596,5504329525,55043,29525, , , , , , ,GRANT,GLEN HAVEN,5504329525,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22018,22018,22018,043085,29525,5504329525, ,
597,5504332825,55043,32825, , , , , , ,GRANT,HARRISON,5504332825,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22020,22020,22020,043090,32825,5504332825, ,
598,5504333500,55043,33500, , , , , , ,GRANT,Hazel Green,5504333500,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22136,22136,22136,043100,33500,5504333500, ,
599,5504333525,55043,33525, , , , , , ,GRANT,HAZEL GREEN,5504333525,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22022,22022,22022,043095,33525,5504333525, ,
600,5504334300,55043,34300, , , , , , ,GRANT,HICKORY GROVE,5504334300,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22024,22024,22024,043105,34300,5504334300, ,
601,5504337800,55043,37800, , , , , , ,GRANT,JAMESTOWN,5504337800,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22026,22026,22026,043110,37800,5504337800, ,
602,5504342250,55043,42250, , , , , , ,GRANT,Lancaster,5504342250,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,C, , ,22246,22246,22246,043115,42250,5504342250, ,
603,5504343825,55043,43825, , , , , , ,GRANT,LIBERTY,5504343825,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22028,22028,22028,043120,43825,5504343825, ,
604,5504344050,55043,44050, , , , , , ,GRANT,LIMA,5504344050,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22030,22030,22030,043125,44050,5504344050, ,
605,5504345025,55043,45025, , , , , , ,GRANT,LITTLE GRANT,5504345025,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22032,22032,22032,043130,45025,5504345025, ,
606,5504345325,55043,45325, , , , , , ,GRANT,Livingston,5504345325,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22147,22147,22147,043135,45325,5504345325, ,
607,5504349350,55043,49350, , , , , , ,GRANT,MARION,5504349350,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22034,22034,22034,043140,49350,5504349350, ,
608,5504352150,55043,52150, , , , , , ,GRANT,MILLVILLE,5504352150,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22036,22036,22036,043145,52150,5504352150, ,
609,5504353950,55043,53950, , , , , , ,GRANT,Montfort,5504353950,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22151,22151,22151,043150,53950,5504353950, ,
610,5504354675,55043,54675, , , , , , ,GRANT,Mount Hope,5504354675,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22152,22152,22152,043160,54675,5504354675, ,
611,5504354700,55043,54700, , , , , , ,GRANT,MOUNT HOPE,5504354700,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22038,22038,22038,043155,54700,5504354700, ,
612,5504354775,55043,54775, , , , , , ,GRANT,MOUNT IDA,5504354775,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22040,22040,22040,043165,54775,5504354775, ,
613,5504355200,55043,55200, , , , , , ,GRANT,Muscoda,5504355200,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22153,22153,22153,043175,55200,5504355200, ,
614,5504355225,55043,55225, , , , , , ,GRANT,MUSCODA,5504355225,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22042,22042,22042,043170,55225,5504355225, ,
615,5504358125,55043,58125, , , , , , ,GRANT,NORTH LANCASTER,5504358125,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22044,22044,22044,043180,58125,5504358125, ,
616,5504361150,55043,61150, , , , , , ,GRANT,PARIS,5504361150,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22046,22046,22046,043185,61150,5504361150, ,
617,5504361425,55043,61425, , , , , , ,GRANT,Patch Grove,5504361425,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22171,22171,22171,043195,61425,5504361425, ,
618,5504361450,55043,61450, , , , , , ,GRANT,PATCH GROVE,5504361450,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22048,22048,22048,043190,61450,5504361450, ,
619,5504363250,55043,63250, , , , , , ,GRANT,Platteville,5504363250,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,C, , ,22271,22271,22271,043200,63250,5504363250, ,
620,5504363275,55043,63275, , , , , , ,GRANT,PLATTEVILLE,5504363275,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22050,22050,22050,043205,63275,5504363275, ,
621,5504364625,55043,64625, , , , , , ,GRANT,Potosi,5504364625,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22172,22172,22172,043215,64625,5504364625, ,
622,5504364650,55043,64650, , , , , , ,GRANT,POTOSI,5504364650,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22052,22052,22052,043210,64650,5504364650, ,
623,5504374450,55043,74450, , , , , , ,GRANT,SMELSER,5504374450,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22054,22054,22054,043220,74450,5504374450, ,
624,5504375075,55043,75075, , , , , , ,GRANT,SOUTH LANCASTER,5504375075,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22056,22056,22056,043225,75075,5504375075, ,
625,5504379250,55043,79250, , , , , , ,GRANT,Tennyson,5504379250,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22186,22186,22186,043230,79250,5504379250, ,
626,5504383900,55043,83900, , , , , , ,GRANT,WATERLOO,5504383900,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22058,22058,22058,043235,83900,5504383900, ,
627,5504384075,55043,84075, , , , , , ,GRANT,WATTERSTOWN,5504384075,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22060,22060,22060,043240,84075,5504384075, ,
628,5504387800,55043,87800, , , , , , ,GRANT,WINGVILLE,5504387800,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22062,22062,22062,043245,87800,5504387800, ,
629,5504388825,55043,88825, , , , , , ,GRANT,Woodman,5504388825,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,V, , ,22191,22191,22191,043255,88825,5504388825, ,
630,5504388850,55043,88850, , , , , , ,GRANT,WOODMAN,5504388850,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22064,22064,22064,043250,88850,5504388850, ,
631,5504389250,55043,89250, , , , , , ,GRANT,WYALUSING,5504389250,johnanderson@co.grant.wi.gov,7/12/2016 2:17:53 PM,T, , ,22066,22066,22066,043260,89250,5504389250, ,
632,5504500325,55045,00325, , , , , , ,GREEN,ADAMS,5504500325,dgfrese@gmail.com,7/5/2016 9:54:26 AM,T, , ,23002,23002,23002,045005,325,5504500325, ,
633,5504500750,55045,00750, , , , , , ,GREEN,Albany,5504500750,dgfrese@gmail.com,7/5/2016 9:54:26 AM,V, , ,23101,23101,23101,045015,750,5504500750, ,
